Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
4:17	pknb		rc://*/ta/man/translate/figs-activepassive	ἡμεῖς οἱ ζῶντες, οἱ περιλειπόμενοι ἅμα σὺν αὐτοῖς, ἁρπαγησόμεθα	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, it is clear from the context that it was God. Alternate translation: “God will catch us, the ones living, the ones surviving, up together with them”
4:17	l5l1		rc://*/ta/man/translate/figs-exclusive	ἡμεῖς & πάντοτε & ἐσόμεθα	1	By **we** in both clauses, Paul includes himself, his fellow workers, and the Thessalonians, so use the inclusive form of that word in your translation if your language marks that distinction.
4:17	fc63		rc://*/ta/man/translate/figs-distinguish	ἡμεῖς οἱ ζῶντες, οἱ περιλειπόμενοι	1	Here, the phrases **the ones living** and **the ones surviving** distinguish **we** from other people. Be sure that this distinction is clear in your translation. See how you translated the similar phrases in [4:15](../04/15.md). Alternate translation: “we, by which I mean those of us who live, who survive”
4:17	otiq		rc://*/ta/man/translate/writing-pronouns	αὐτοῖς	1	The pronoun **them** refers to “the dead in Christ” who resurrect. Paul mentioned them in the previous verse. If it would be helpful in your language, you could make the referent more explicit. Alternate translation: “the resurrected believers” or “the dead who live again”
4:17	m3gb		rc://*/ta/man/translate/figs-explicit	ἐν νεφέλαις	1	Here, the phrase **in the clouds** could refer to: (1) the place where believers meet the Lord. In other words, the **clouds** are in the **air**, which is where believers **meet the Lord**. Alternate translation: “up among the clouds” (2) the means by which believers go to meet the Lord. In this case, the **clouds** are what believers stand on as they go to meet the Lord. Some people in Paul’s culture told stories about people standing on clouds as they traveled to heaven. Alternate translation: “on the clouds” or “by means of clouds”
4:17	o7lj		rc://*/ta/man/translate/figs-explicit	εἰς ἀπάντησιν τοῦ Κυρίου εἰς ἀέρα	1	Here, the phrase **to meet** refers to going to greet someone. Paul could be implying that, after believers greet him, Jesus: (1) continues to earth with all believers. Alternate translation: “to meet the Lord in the air and return to earth with him” (2) goes back up to heaven with all believers, either temporarily or eternally. Alternate translation: “to meet the Lord in the air and go back to heaven with him”
4:17	buz9		rc://*/ta/man/translate/figs-explicit	εἰς ἀέρα	1	Here, the phrase **in the air** refers to the area above the earth but below heaven, an area often called the sky. If it would be helpful in your language, you could use a word or phrase that refers to this area. Alternate translation: “above the earth” or “up in the atmosphere”
4:17	ouvu		rc://*/ta/man/translate/figs-explicit	οὕτως	1	Here, the phrase **in this way** refers to the process that Paul has outlined in this verse and the previous verse. If it would be helpful in your language, you could use a word or phrase that introduces the result of a process. Alternate translation: “as a result” or “after all those events”
4:18	gt91		rc://*/ta/man/translate/grammar-connect-logic-result	ὥστε	1	Here, the word **Therefore** introduces what Paul wants the Thessalonians to do in response to what he has told them about Jesus’ second coming and the resurrection of dead believers. If it would be helpful in your language, you could use a word or phrase that introduces the application of a specific teaching. Alternate translation: “So then” or “Now that I have taught you these things”
4:18	xsus		rc://*/ta/man/translate/figs-explicit	ἐν τοῖς λόγοις τούτοις	1	Here, the phrase **these words** refers to what Paul has said in [4:13–17](../04/13.md). If it would be helpful in your language, you could use a word or phrase that refers back to this entire section. Alternate translation: “with all these things that I have taught you” or “with the message I have spoken”
5:intro	ay3d				0	# 1 Thessalonians 5 General Notes\n\n## Structure and Formatting\n\n9. Teaching on the day of the Lord (4:13–5:11)\n      * The timing of the day of the Lord (5:1–11)\n10. Final Commands (5:11–22)\n11. Closing (5:23–28)\n\n## Religious and Cultural Concepts in This Chapter\n\n### The timing of the Lord’s coming\n\nIn [4:13–18](../04/13.md), Paul taught the Thessalonians about what will happen to believers who die before Jesus comes back. In [5:1–11](../05/01.md), he teaches them about how the timing of Jesus’ return should impact how they live now. In these verses, he informs the Thessalonians that Jesus’ second coming will surprise people. Scholars debate whether Paul meant that it would surprise everyone or just people who do not believe. Most likely, Paul meant that no one can know for sure when Jesus will return, but believers will be ready for it while unbelievers will not be ready for it. Paul then explains what the Thessalonians should do to be ready for Jesus’ return: they should “put on” faith, hope, and love (see [5:8](../05/08.md)).\n\n### The Spirit and prophecies\n\nIn [5:19–20](../05/19.md), Paul warns the Thessalonians against “quenching” the Holy Spirit and despising prophecies. Most likely, the commands in the next two verses also relate to prophecies (see [5:21–22](../05/21.md)): the Thessalonians should test all prophecies, hold to those that are right, and avoid those that are wrong. So, Paul wants them to respect all prophecies, since true prophecy comes from the Holy Spirit. However, he also wants them to test prophecies to make sure they really do come from the Holy Spirit. These verses are very short and imply some information, so you may need to make some of these ideas more explicit. See the notes on these verses for translation options.\n\n## Translation Issues in This Chapter\n\n### Thief similes\n\nIn [5:2](../05/02.md) and [5:4](../05/04.md), Paul compares Jesus’ second coming to what thieves do and experience. In [5:2](../05/02.md), Paul indicates that Jesus’ second coming will be surprising, just as a thief breaking into a house is surprising. In [5:4](../05/04.md), ancient manuscripts differ in how they express the simile. The reading that the ULT follows indicates that Jesus’ second coming will surprise people who are doing what is wrong, just like the daylight surprises thieves who are breaking into a house. The reading that the ULT mentions in a footnote indicates that Jesus’ second coming is surprising, just as a thief breaking into a house is surprising. With these similes, Paul compares Jesus’ second coming to what thieves do and experience to indicate that Jesus’ second coming will surprise people. Make sure that this meaning is clear in your translation. (See: [[rc://*/ta/man/translate/figs-simile]])\n\n### Birth pain simile\n\nIn [5:3](../05/03.md), Paul compares Jesus’ second coming to the birth pains that a woman experiences during labor. Just as these birth pains come suddenly and cannot be avoided, so Jesus’ second coming will come suddenly, and unbelievers will not be able to escape from Jesus’ judgment. Make sure that this meaning is clear in your translation. (See: [[rc://*/ta/man/translate/figs-simile]])\n\n### Day and night, light and darkness\n\nThroughout [5:1–11](../05/01.md), Paul refers to day and light in contrast to night and darkness. In [5:2](../05/02.md) Paul uses the word “day” in the phrase “the day of the Lord.” In the following verses, he develops the imagery of day and night so that it connects with the idea of the “day of the Lord.” He speaks of people who live in the “day” and in the “light,” which figuratively describes people who know that Jesus is coming back and who live properly and obey God. These people will not be surprised or judged on the “day of the Lord,” since they are “of day.” On the other hand, Paul speaks of people who live in the “night” and in the “darkness,” which figuratively describes people who do not expect Jesus to come back and who live sinfully and disobey God. These people will be surprised and judged on the “day of the Lord,” since they are not “of day.” So, people who want to avoid being judged on “the day of Lord” must live as people “of day,” that is, as obedient and watchful people. Since Paul’s day and night metaphor is directed related to the phrase “the day of the Lord,” preserve the language of day and night if possible. See the notes on these verses for translation possibilities. (See: [[rc://*/ta/man/translate/figs-metaphor]])\n\n### Putting on armor\n\nIn [5:8](../05/08.md), Paul commands the Thessalonians to put on armor, specifically a “breastplate” and a “helmet.” A “breastplate” is armor that protects the vital organs, including the heart and lungs. Paul identifies the “breastplate” with faith and love. A “helmet” is armor that protects the head. Paul identifies the “helmet” with hope. It is unlikely that Paul expected the Thessalonians to interpret these two specific pieces of armor in special ways. Rather, Paul wants the Thessalonians to think about faith, love, and hope as if they were pieces of armor that protect them from evil powers, including sin and the devil. Since Paul uses similar armor metaphors in other letters, preserve the armor language if possible. See the notes on these verses for translation possibilities. (See: [[rc://*/ta/man/translate/figs-metaphor]])\n\n#### Quenching the Holy Spirit\n\nIn [5:19](../05/19.md), Paul refers to hindering the Holy Spirit as if it were “quenching” a fire. Other passages in the Bible connect the Holy Spirit with fire (for example, see [Acts 2:1–4](../act/02/01.md)), so if possible preserve the metaphor or express the idea as a simile. See the notes on this verse for translation options. (See: [[rc://*/ta/man/translate/figs-metaphor]])
5:1	i2vm		rc://*/ta/man/translate/grammar-connect-words-phrases	δὲ	1	Here, the word **Now** introduces a new section in the letter. If it would be helpful in your language, you could use a word or phrase that introduces a new section, or you could leave **Now** untranslated. Alternate translation: “Next,”
5:1	y4cv		rc://*/ta/man/translate/figs-explicit	τῶν χρόνων καὶ τῶν καιρῶν	1	Here Paul implies that **the times and the seasons** relate to questions concerning when Jesus will come back. In other words, Paul has begun to talk about the timing of Jesus’ second coming. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “the times and the seasons after which Jesus will return” or “the times and the seasons related to Jesus’ second coming”
5:1	a8f3		rc://*/ta/man/translate/figs-doublet	τῶν χρόνων καὶ τῶν καιρῶν	1	The terms **times** and **seasons** mean similar things. Paul is using the two terms together to refer in general to the timing of Jesus’ second coming. If it would be clearer for your readers, you could express this idea with a single phrase. Alternate translation: “the precise time” or “the periods of time”
5:1	caue		rc://*/ta/man/translate/figs-activepassive	ὑμῖν γράφεσθαι	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who would do the action, it is clear from the context that it would be Paul and his fellow workers. Alternate translation: “for us to write anything to you”
5:2	mcq9		rc://*/ta/man/translate/grammar-connect-logic-result	γὰρ	1	Here, the word **For** introduces a reason why the Thessalonians “have no need for anything to be written” to them about the timing of Jesus’ second coming. If it would be helpful in your language, you could use a word or phrase that introduces a reason or basis for a previous claim. Alternate translation: “In fact,” or “Indeed,”
5:2	dqgk		rc://*/ta/man/translate/writing-pronouns	αὐτοὶ & ἀκριβῶς οἴδατε	1	For emphasis, Paul is stating the pronoun **you**, which is already implied in the verb **know**. If your language can state implied pronouns explicitly for emphasis, you may want to use that construction in your translation. Other languages may have other ways of bringing out this emphasis. The ULT does so by using the intensive pronoun **yourselves**. Alternate translation: “as for you, you know perfectly well” or “it is you who know perfectly well”
5:2	rss4		rc://*/ta/man/translate/figs-personification	ἔρχεται	1	Here, Paul speaks of **the day of the Lord** as if it were a person who could come to a place. He means that the event named **the day of the Lord** will happen. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “will happen” or “occurs”
5:2	tmj3		rc://*/ta/man/translate/figs-simile	ὡς κλέπτης ἐν νυκτὶ οὕτως ἔρχεται	1	Paul is saying that **the day of the Lord** is like **a thief in the night** because people cannot tell when either one will happen. If it would be helpful in your language, you could state that explicitly. Alternate translation: “comes in this manner—unexpectedly, as a thief comes unexpectedly in the night” or “comes when people are not looking for it, just as thief steals in the night when people are not looking”
5:2	yvg3		rc://*/ta/man/translate/figs-explicitinfo	ὡς & οὕτως	1	Having both terms **in this manner** and **as** in this sentence may be redundant in your language. If it would be helpful in your language, you could express the idea in another way. Alternate translation: “as”
5:3	tbsh		rc://*/ta/man/translate/figs-pastforfuture	ὅταν λέγωσιν, εἰρήνη καὶ ἀσφάλεια, τότε αἰφνίδιος αὐτοῖς ἐφίσταται ὄλεθρος	1	Here Paul uses the present tense forms **say** and **comes** to refer to something that will happen in the future. He uses the present tense to indicate that these things will certainly happen. If it would be helpful in your language, you could use the future tense. Alternate translation: “Whenever they will be saying, ‘Peace and safety,’ then sudden destruction will come on them”
5:3	p1wi		rc://*/ta/man/translate/grammar-connect-time-simultaneous	ὅταν λέγωσιν, εἰρήνη καὶ ἀσφάλεια, τότε αἰφνίδιος & ὄλεθρος	1	Here, the word **Whenever** introduces something that is happening when the **sudden destruction comes**. If it would be helpful in your language, you could use a form that describes things that happen at the same time. Alternate translation: “While they are saying, ‘Peace and safety,’ sudden destruction” or “They will be saying, ‘Peace and safety,’ but then sudden destruction”
5:3	xzxf		rc://*/ta/man/translate/figs-quotations	λέγωσιν, εἰρήνη καὶ ἀσφάλεια, τότε	1	It may be more natural in your language to have an indirect quotation here. Alternate translation: “they say that there is peace and safety, then”
5:3	wqgz		rc://*/ta/man/translate/writing-pronouns	λέγωσιν & αὐτοῖς & οὐ μὴ ἐκφύγωσιν	1	Here, the pronouns **they**, **them**, and **they** refer to every person who is not a believer. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “unbelievers say … on them … they will certainly not escape”
5:3	mjvd		rc://*/ta/man/translate/figs-abstractnouns	εἰρήνη καὶ ἀσφάλεια	1	If your language does not use abstract nouns for the ideas of **Peace** and **safety**, you could express the same ideas in another way. Alternate translation: “We are peaceful and safe” or “We live peacefully and safely”
5:3	ne9n		rc://*/ta/man/translate/figs-abstractnouns	αἰφνίδιος αὐτοῖς ἐφίσταται ὄλεθρος, ὥσπερ ἡ ὠδὶν τῇ	1	If your language does not use an abstract noun for the idea of **destruction**, you could express the same idea in another way. Alternate translation: “they will suddenly be destroyed, just as the birth pain comes to the one”
5:3	bw2z		rc://*/ta/man/translate/figs-explicit	ὄλεθρος	1	Here, the word **destruction** refers to severe suffering or punishment. It does not mean that they people who experience the **destruction** cease to exist. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “ruin” or “disaster”
5:3	f1xr		rc://*/ta/man/translate/figs-simile	ὥσπερ ἡ ὠδὶν τῇ ἐν γαστρὶ ἐχούσῃ; καὶ οὐ μὴ ἐκφύγωσιν	1	Paul is saying that **sudden destruction** during the day of the Lord is like **birth pain** because both events begin suddenly and cannot be avoided. If it would be helpful in your language, you could state that explicitly. Alternate translation: “just as the birth pain comes suddenly on the one having in the womb, and just as she cannot escape from the birth pain, so they will certainly not escape the destruction”
5:3	iwc2		rc://*/ta/man/translate/figs-idiom	τῇ ἐν γαστρὶ ἐχούσῃ	1	Here, the phrase **the one having in the womb** refers to a woman who is pregnant. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “to a woman with child” or “to a woman who is pregnant”
5:3	undo		rc://*/ta/man/translate/figs-doublenegatives	οὐ μὴ ἐκφύγωσιν	1	The words translated **certainly not** are two negative words. In this construction, the second negative does not cancel the first to create a positive meaning. Instead, it gives greater emphasis to the negative. If your language can use two negatives that do not cancel one another to create a positive meaning, you could use a double negative here. If your language does not use two negatives in that way, you could translate with one strong negative, as the ULT does. Alternate translation: “they will by no means escape”
5:4	sk6v		rc://*/ta/man/translate/grammar-connect-logic-contrast	ὑμεῖς δέ, ἀδελφοί & ἐστὲ	1	Here, the phrase **But you** introduces what is true about the Thessalonians in contrast to what Paul has said about unbelievers. If it would be helpful in your language, you could use a phrase that contrasts the Thessalonians with unbelievers. Alternate translation: “However, as for you, brothers, you are” or “In contrast, brothers, you are”
5:4	b6lv		rc://*/ta/man/translate/figs-metaphor	οὐκ ἐστὲ ἐν σκότει	1	Here Paul speaks as if the Thessalonians are not in a place that has no light. He could mean that: (1) they are not ignorant about the day of the Lord. Alternate translation: “are not ignorant” or “know about these things” (2) they are not avoiding and disobeying God. Alternate translation: “are not disobeying God” or “are not far away from God”
5:4	fdiu		rc://*/ta/man/translate/figs-abstractnouns	ἐν σκότει	1	If your language does not use an abstract noun for the idea of **darkness**, you could express the same idea in another way. Alternate translation: “in dark places” or “without the light”
5:4	elp9		rc://*/ta/man/translate/figs-personification	καταλάβῃ	1	Here, Paul speaks of **the day** as if it were a person who could **overtake** the Thessalonians. He means that the event named **the day** will not surprise or shock the Thessalonians. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “might surprise” or “might startle”
5:4	ywez		rc://*/ta/man/translate/figs-simile	ἡ ἡμέρα ὑμᾶς ὡς κλέπτας καταλάβῃ	1	Paul is saying that **the day** of the Lord will **overtake** some people as sunshine overtakes **thieves** because both the people and the thieves are surprised by and unprepared for the **day** to arrive. If it would be helpful in your language, you could state that explicitly. Alternate translation: “the day might overtake you as daytime overtakes thieves while they are stealing” or “you are unprepared for the day as thieves are unprepared for the sun to rise”
5:4	otz2		rc://*/ta/man/translate/figs-explicit	ἡ ἡμέρα	1	Here Paul is again referring to what he called “the day of the Lord” in [5:2](../05/02.md). Make sure that your readers recognize that this is the same **day**, and express the idea as you did in [5:2](../05/02.md). Alternate translation: “Jesus’ second coming” or “the time when Jesus comes back”
5:4	o2ja		rc://*/ta/man/translate/figs-ellipsis	ὡς κλέπτας	1	Paul is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words from earlier in the sentence if it would be clearer in your language. Alternate translation: “as daylight overtakes thieves”
5:4	iap8		rc://*/ta/man/translate/translate-textvariants	ὡς κλέπτας	1	Here, many ancient manuscripts read **as thieves**. The ULT follows that reading. Other ancient manuscripts read “as a thief.” This reading would mean that the **day** overtakes some people **as a thief** overtakes people and steals from them. If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.
5:5	ilv4		rc://*/ta/man/translate/grammar-connect-logic-result	γὰρ	1	Here, the word **For** introduces a reason or basis for what Paul has said about how the “day” will not overtake the Thessalonians (see [5:2](../05/02.md)). If it would be helpful in your language, you could use a word or phrase that introduces a reason or basis for a previous claim. Alternate translation: “In fact,” or “That is true because”
5:5	ddce		rc://*/ta/man/translate/figs-doublet	πάντες & ὑμεῖς υἱοὶ φωτός ἐστε, καὶ υἱοὶ ἡμέρας. οὐκ ἐσμὲν νυκτὸς οὐδὲ σκότους	1	Here, the phrases **sons of the light** and **sons of day** mean basically the same thing. Also, the phrases **of night** and **of darkness** mean basically the same thing. Paul is using these phrases together for emphasis. If it would be clearer for your readers, you could express the emphasis by using a single phrase in each sentence. Alternate translation: “you are all sons of the day. We are not of night” or “you are all sons of the bright day. We are not of the dark night”
5:5	zp3z		rc://*/ta/man/translate/figs-idiom	πάντες & ὑμεῖς υἱοὶ φωτός ἐστε, καὶ υἱοὶ ἡμέρας	1	The expression **son of** describes a person who shares the qualities of something. Paul is using this expression to describe the behavior and character of the Thessalonians, since they are people who are characterized by **light** and **day**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “you are all characterized by light and characterized by day” or “you all belong to the light and belong to the day”
5:5	o01o		rc://*/ta/man/translate/figs-metaphor	πάντες & ὑμεῖς υἱοὶ φωτός ἐστε, καὶ υἱοὶ ἡμέρας	1	Here Paul speaks of the Thessalonians as if they were characterized by **light** and **day** (see the previous note for the meaning of the phrase **son of**). He means that they obey God and do what is right. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “you are all people who obey God and do what is right”
5:5	cxo9		rc://*/ta/man/translate/figs-gendernotations	υἱοὶ φωτός & καὶ υἱοὶ ἡμέρας	1	Although the term **sons** is masculine, Paul is using the word in a generic sense that includes both men and women. If it would be helpful in your language, you could use a phrase that makes this clear. Alternate translation: “children of light and children of day”
5:5	f4uw		rc://*/ta/man/translate/figs-possession	οὐκ ἐσμὲν νυκτὸς οὐδὲ σκότους	1	Here, Paul is using the possessive form to describe how **We** are not characterized by **night** or **darkness**. If it would be helpful in your language, you could express the idea in another way. Alternate translation: “We are not characterized by night nor characterized by darkness” or “We do not belong to the night nor do we belong to the darkness”
5:5	d6fm		rc://*/ta/man/translate/figs-metaphor	οὐκ ἐσμὲν νυκτὸς οὐδὲ σκότους	1	Here Paul speaks of believers as those who are not characterized by **night** and **darkness** (see the previous note for the meaning of the phrases **of night** and **of darkness**). He means that believers are not people who disobey God and do what is wrong. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “we are not people who disobey God and do what is wrong”
5:5	kq0x		rc://*/ta/man/translate/figs-exclusive	ἐσμὲν	1	Here, the word **We** includes Paul, his fellow workers, and the Thessalonians. Your language may require you to mark this form.
5:5	h4fd		rc://*/ta/man/translate/figs-abstractnouns	σκότους	1	If your language does not use an abstract noun for the idea of **darkness**, you could express the same idea in another way. Alternate translation: “of dark places” or “without light”
5:6	paqf		rc://*/ta/man/translate/grammar-connect-logic-result	ἄρα οὖν	1	Here, the phrase **So then** introduces what Paul wants believers to do in response to what he has said about Jesus’ second coming. If it would be helpful in your language, you could use a word or phrase that introduces the application of a specific teaching. Alternate translation: “Because those things are true” or “Now that I have taught you these things”
5:6	y36l		rc://*/ta/man/translate/figs-exclusive	μὴ καθεύδωμεν & γρηγορῶμεν	1	Here, both times Paul uses the word **us**, it includes Paul, his fellow workers, and the Thessalonians. Your language may require you to mark these forms.
5:6	d2aj		rc://*/ta/man/translate/figs-metaphor	μὴ καθεύδωμεν	1	Here Paul speaks about the people “of the night” and “of the darkness” as if they were sleeping. He means that they are unaware of or unprepared for the Lord’s return because they are living sinfully. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “let us not behave sinfully and ignorantly” or “let us not act as if the Lord is not coming”
5:6	x0zh		rc://*/ta/man/translate/figs-nominaladj	οἱ λοιποί	1	Paul is using the adjective **rest** as a noun to refer to a group of people that includes everyone who does not believe. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “the rest of people” or “everyone else”
5:6	qylm		rc://*/ta/man/translate/figs-ellipsis	οἱ λοιποί	1	Paul is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words from earlier in the sentence if it would be clearer in your language. Alternate translation: “the rest sleep”
5:6	sdww		rc://*/ta/man/translate/figs-metaphor	γρηγορῶμεν καὶ νήφωμεν	1	Here, Paul speaks as if believers were guards who needed to **keep watch and be sober**. He means that believers should be aware of and prepared for the Lord’s return, and they should be self-controlled so that they live in a way that pleases God. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “let us be spiritually alert and self-controlled” or “let us confidently expect the Lord to return and live in a way that pleases God”
5:7	oyjo		rc://*/ta/man/translate/grammar-connect-words-phrases	γὰρ	1	Here, the word **For** introduces a further explanation of the contrast between night and day (see [5:8](../05/08.md)). If it would be helpful in your language, you could use a word or phrase that introduces a further explanation, or you could leave **For** untranslated. Alternate translation: “Indeed,” or “As you know,”
5:7	fxca		rc://*/ta/man/translate/figs-parallelism	οἱ & καθεύδοντες, νυκτὸς καθεύδουσιν; καὶ οἱ μεθυσκόμενοι, νυκτὸς μεθύουσιν	1	Here Paul provides two parallel examples of what people do **at night**. He repeats the same structure and the phrase **at night** in both clauses, which emphasizes **at night**. If it would be helpful in your language, you could combine the two examples into one clause and emphasize **at night** in another way. Alternate translation: “it is at night that people sleep and drunkards get drunk” or “the ones sleeping and the ones getting drunk do so during the night”
5:7	s253			οἱ & καθεύδοντες, νυκτὸς καθεύδουσιν; καὶ οἱ μεθυσκόμενοι, νυκτὸς μεθύουσιν	1	Here Paul provides common examples of what people sometimes do during the **night**. He is not using **sleeping** and **getting drunk** to speak about something else. If it would be helpful in your language, you make it clearer that Paul is providing examples from regular life. Alternate translation: “here are some things that people often do at night: they sleep, or they get drunk”
5:8	wh3g		rc://*/ta/man/translate/grammar-connect-logic-contrast	δὲ	1	Here, the word **But** introduces a contrast with the people who “sleep” and “get drunk” during the night (see [5:7](../05/07.md)). If it would be helpful in your language, you could use a word or phrase that contrasts two groups of people. Alternate translation: “In contrast,” or “Unlike them,”
5:8	qf05		rc://*/ta/man/translate/figs-exclusive	ἡμεῖς	1	Here, the word **us** includes Paul, his fellow workers, and the Thessalonians. Your language may require you to mark this form.
5:8	yn0c		rc://*/ta/man/translate/grammar-connect-logic-result	ἡμέρας ὄντες	1	Here, the phrase **being of day** provides a reason why the Thessalonians should **be sober**. If it would be helpful in your language, you could include a word or phrase that introduces a reason. Alternate translation: “because we are of day”
5:8	jqqo		rc://*/ta/man/translate/figs-metaphor	ἡμέρας	1	Here, the phrase **of day** means basically the same thing as the phrase “sons of day” in [5:5](../05/05.md). Paul means that believers obey God and do what is right, just as people usually do what is right during the **day**. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “people who obey God and do what is right”
5:8	kisa		rc://*/ta/man/translate/figs-explicit	ἡμεῖς δὲ ἡμέρας ὄντες, νήφωμεν	1	Here, the phrase **be sober** contrasts with the phrase “get drunk” in the previous verse ([5:7](../05/07.md)). Paul means that believers should be self-controlled and obedient to God. He does not just mean that they should not get drunk, although that is part of the command. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “But let us, being of day, not get drunk but be self-controlled”
5:8	ev6i		rc://*/ta/man/translate/figs-metaphor	ἐνδυσάμενοι θώρακα πίστεως καὶ ἀγάπης, καὶ περικεφαλαίαν, ἐλπίδα σωτηρίας	1	Here Paul speaks of Christians acting in **faith** and **love** as if each of them were a soldier putting on a **breastplate**. He speaks of Christians experiencing **the hope of salvation** as if each of them were a soldier putting on a **helmet**. He means that **faith**, **love**, and **hope** protect believers, just as armor protects soldiers. Paul does not directly state what believers are protected from, but he implies that it is sin and evil powers, including the devil. If it would be helpful in your language, you could use a simile or state the meaning plainly. Alternate translation: “acting in faith and love as if they were a breastplate you could put on, and having the hope of salvation as if it were a helmet you would wear” or “protecting yourselves by acting in faith and love and by having the hope of salvation”
5:8	o2ny		rc://*/ta/man/translate/figs-abstractnouns	θώρακα πίστεως καὶ ἀγάπης, καὶ περικεφαλαίαν, ἐλπίδα σωτηρίας	1	If your language does not use abstract nouns for the ideas of **faith**, **love**, **hope**, and **salvation**, you could express the same ideas in another way. Alternate translation: “the breastplate, which stands for believing God and loving people, and a helmet, which stands for hoping that God will save us”
5:8	l89q		rc://*/ta/man/translate/figs-possession	θώρακα πίστεως καὶ ἀγάπης	1	Here, Paul is using the possessive form to define **the breastplate** as **faith** and **love**. If this is not clear in your language, you could express the idea in another way. Alternate translation: “a breastplate, which is faith and love” or “the breastplate that is faith and love”
5:8	iuhj		rc://*/ta/man/translate/translate-unknown	περικεφαλαίαν	1	A **helmet** is a strong hat that a soldier would wear to protect his or her head. If your readers would not be familiar with this type of armor, you could use the name of something similar in your area or you could use a more general term. Alternate translation: “a protective hat” or “something to protect our heads”
5:8	bz9h		rc://*/ta/man/translate/figs-possession	ἐλπίδα σωτηρίας	1	Here, Paul is using the possessive form to describe **hope** that is focused on **salvation**. If this is not clear in your language, you could express the idea in another way. Alternate translation: “the hope for salvation” or “the hope that expects salvation”
5:9	lrx6		rc://*/ta/man/translate/grammar-connect-logic-result	ὅτι	1	Here, the word **For** introduces a reason why the Thessalonians should do what Paul has commanded them to do in [5:6–8](../05/06.md). If it would be helpful in your language, you could use a word or phrase that introduces the reason or basis for previous commands. Alternate translation: “You should do those things because” or “I urge you to do those things since”
5:9	s2ow		rc://*/ta/man/translate/figs-exclusive	ἡμᾶς & ἡμῶν	1	Here, the words **us** and **our** include Paul, his fellow workers, and the Thessalonians. Your language may require you to mark these forms.
5:9	erz5		rc://*/ta/man/translate/figs-explicit	εἰς ὀργὴν	1	Here, the word **wrath** refers to how God will punish people who do not believe and who disobey him. This punishment will occur during “the day of the Lord” that Paul has already mentioned. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “for future punishment” or “to experience punishment when Jesus returns”
5:9	h5y2		rc://*/ta/man/translate/figs-abstractnouns	εἰς ὀργὴν	1	If your language does not use an abstract noun for the idea of **wrath**, you could express the same idea in another way. Alternate translation: “to be punished”
5:9	qmo5		rc://*/ta/man/translate/figs-ellipsis	ἀλλὰ εἰς	1	Paul is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words from earlier in the sentence if it would be clearer in your language. Alternate translation: “but he appointed us for”
5:9	qfcf		rc://*/ta/man/translate/figs-possession	εἰς περιποίησιν σωτηρίας	1	Here, Paul is using the possessive form to describe **obtaining** something, which is **salvation**. If this is not clear in your language, you could express the idea in another way. Alternate translation: “for obtaining salvation” or “to obtain salvation”
5:9	ynwa		rc://*/ta/man/translate/figs-abstractnouns	εἰς περιποίησιν σωτηρίας	1	If your language does not use an abstract noun for the idea of **salvation**, you could express the same idea in another way. Alternate translation: “to be saved”
5:10	arhm		rc://*/ta/man/translate/figs-distinguish	τοῦ ἀποθανόντος περὶ ἡμῶν	1	Here, the phrase **the one having died for us** gives more information about “our Lord Jesus Christ.” It does not distinguish between several Christs. If it would be helpful in your language, you could use a form that adds information instead of making distinctions. Alternate translation: “and he is the one who died for us” or “who died for us”
5:10	usg8		rc://*/ta/man/translate/figs-exclusive	ἡμῶν & γρηγορῶμεν & ζήσωμεν	1	Here, the words **us**, **we**, and **we** include Paul, his fellow workers, and the Thessalonians. Your language may require you to mark these forms.
5:10	qv56		rc://*/ta/man/translate/figs-explicit	περὶ ἡμῶν	1	Here, the phrase **for us** could indicate that Jesus **died**: (1) to benefit or help us. Alternate translation: “for our benefit” (2) instead of or in place of us. Alternate translation: “in place of us” or “instead of us”
